TimeStamp;Давление за ОК Pk2;0 - Bad, 1 - Good
12:10:02.621;256.288;1
12:10:02.644;256.288;1
12:10:02.670;257.361;1
12:10:02.690;258.28;1
12:10:02.713;258.28;1
12:10:02.737;256.901;1
12:10:02.763;256.901;1
12:10:02.785;256.901;1
12:10:02.807;258.74;1
12:10:02.831;256.671;1
12:10:02.854;256.671;1
12:10:02.875;257.207;1
12:10:02.899;258.28;1
12:10:02.923;258.28;1
12:10:02.945;256.671;1
12:10:02.967;257.207;1
12:10:02.990;258.51;1
12:10:03.014;258.51;1
12:10:03.037;257.897;1
12:10:03.060;257.897;1
12:10:03.083;256.595;1
12:10:03.108;258.51;1
12:10:03.128;258.51;1
12:10:03.152;256.595;1
12:10:03.174;256.595;1
12:10:03.197;256.595;1
12:10:03.220;258.816;1
12:10:03.243;258.28;1
12:10:03.266;256.978;1
12:10:03.291;258.28;1
12:10:03.312;258.127;1
12:10:03.335;258.127;1
12:10:03.358;258.127;1
12:10:03.383;258.127;1
12:10:03.405;257.284;1
12:10:03.430;256.288;1
12:10:03.452;259.276;0
12:10:03.473;257.284;1
12:10:03.497;257.284;1
12:10:03.519;256.518;1
12:10:03.542;258.663;1
12:10:03.565;257.131;1
12:10:03.588;257.131;1
12:10:03.611;257.054;1
12:10:03.634;257.054;1
12:10:03.657;257.973;1
12:10:03.683;257.437;1
12:10:03.704;257.437;1
12:10:03.728;255.752;1
12:10:03.749;259.123;0
12:10:03.772;259.123;1
12:10:03.795;257.207;1
12:10:03.818;257.82;1
12:10:03.842;258.586;1
12:10:03.863;258.586;1
12:10:03.887;257.973;1
12:10:03.912;257.973;1
12:10:03.934;257.667;1
12:10:03.955;259.199;1
12:10:03.981;259.046;1
12:10:04.004;257.437;1
12:10:04.025;257.437;1
12:10:04.050;257.437;1
12:10:04.071;257.973;1
12:10:04.095;257.897;1
12:10:04.117;257.744;1
12:10:04.140;257.897;1
12:10:04.162;257.897;1
12:10:04.186;258.357;1
12:10:04.209;258.357;1
12:10:04.231;257.284;1
12:10:04.254;257.82;1
12:10:04.278;257.897;1
12:10:04.300;257.897;1
12:10:04.324;257.59;1
12:10:04.346;256.288;1
12:10:04.369;258.816;1
12:10:04.393;258.816;1
12:10:04.415;257.973;1
12:10:04.441;257.973;1
12:10:04.461;256.978;1
12:10:04.484;259.046;1
12:10:04.507;258.74;1
12:10:04.530;257.437;1
12:10:04.553;257.437;1
12:10:04.576;257.437;1
12:10:04.600;258.893;1
12:10:04.622;258.51;1
12:10:04.646;258.51;1
12:10:04.668;257.667;1
12:10:04.692;258.127;1
12:10:04.715;258.893;1
12:10:04.738;258.893;1
12:10:04.761;256.671;1
12:10:04.786;256.671;1
12:10:04.809;258.893;1
12:10:04.832;259.812;1
12:10:04.852;256.824;0
12:10:04.876;256.824;1
12:10:04.898;258.357;1
12:10:04.922;258.28;1
12:10:04.946;257.897;1
12:10:04.969;257.897;1
12:10:04.990;257.667;1
12:10:05.015;257.667;1
12:10:05.036;259.735;1
12:10:05.062;256.978;0
12:10:05.086;258.586;1
12:10:05.105;258.586;1
12:10:05.130;258.05;1
12:10:05.151;258.05;1
12:10:05.175;258.127;1
12:10:05.198;257.667;1
12:10:05.220;258.127;1
12:10:05.246;258.203;1
12:10:05.269;258.203;1
12:10:05.290;258.203;1
12:10:05.312;257.131;1
12:10:05.335;259.199;1
12:10:05.361;258.357;1
12:10:05.387;257.054;1
12:10:05.406;257.054;1
12:10:05.427;259.812;0
12:10:05.451;259.812;1
12:10:05.474;259.046;1
12:10:05.497;257.744;1
12:10:05.521;258.433;1
12:10:05.543;259.352;1
12:10:05.565;259.352;1
12:10:05.588;256.978;1
12:10:05.612;256.978;1
12:10:05.636;258.357;1
12:10:05.657;259.199;1
12:10:05.685;256.595;1
12:10:05.705;256.595;1
12:10:05.729;258.127;1
12:10:05.750;259.429;1
12:10:05.772;259.429;1
12:10:05.795;257.131;1
12:10:05.818;258.893;1
12:10:05.841;258.893;1
12:10:05.867;258.586;1
12:10:05.887;257.897;1
12:10:05.910;258.05;1
12:10:05.933;258.05;1
12:10:05.956;258.05;1
12:10:05.980;258.05;1
12:10:06.002;258.816;1
12:10:06.025;257.667;1
12:10:06.048;259.582;1
12:10:06.071;258.74;1
12:10:06.094;258.74;1
12:10:06.117;258.74;1
12:10:06.140;258.51;1
12:10:06.163;259.123;1
12:10:06.187;259.123;1
12:10:06.209;258.127;1
12:10:06.232;258.127;1
12:10:06.255;258.127;1
12:10:06.280;258.969;1
12:10:06.301;259.582;1
12:10:06.324;257.131;1
12:10:06.350;258.433;1
12:10:06.370;259.123;1
12:10:06.393;259.123;1
12:10:06.416;259.123;1
12:10:06.439;257.744;1
12:10:06.465;258.74;1
12:10:06.485;258.51;1
12:10:06.508;258.28;1
12:10:06.531;258.28;1
12:10:06.554;258.28;1
12:10:06.577;257.897;1
12:10:06.600;258.28;1
12:10:06.623;257.973;1
12:10:06.646;257.973;1
12:10:06.669;257.054;1
12:10:06.692;257.054;1
12:10:06.715;258.586;1
12:10:06.738;258.586;1
12:10:06.761;258.51;1
12:10:06.784;258.05;1
12:10:06.809;259.352;1
12:10:06.831;259.352;1
12:10:06.854;258.357;1
12:10:06.876;258.05;1
12:10:06.899;258.05;1
12:10:06.922;258.05;1
12:10:06.945;258.816;1
12:10:06.968;258.127;1
12:10:06.991;259.046;1
12:10:07.016;259.046;1
12:10:07.039;259.429;1
12:10:07.061;257.744;1
12:10:07.086;257.744;1
12:10:07.108;258.51;1
12:10:07.131;258.51;1
12:10:07.154;258.969;1
12:10:07.175;257.59;1
12:10:07.200;258.893;1
12:10:07.222;258.893;1
12:10:07.244;259.123;1
12:10:07.269;258.127;1
12:10:07.291;258.127;1
12:10:07.314;257.897;1
12:10:07.337;259.582;1
12:10:07.359;259.582;1
12:10:07.387;257.82;1
12:10:07.407;258.816;1
12:10:07.428;258.816;1
12:10:07.452;258.51;1
12:10:07.474;258.51;1
12:10:07.497;257.973;1
12:10:07.520;257.973;1
12:10:07.543;259.199;1
12:10:07.569;259.046;1
12:10:07.589;257.667;1
12:10:07.612;259.735;1
12:10:07.635;259.735;1
12:10:07.658;259.735;1
12:10:07.681;259.429;1
12:10:07.707;257.744;1
12:10:07.729;258.663;1
12:10:07.752;258.663;1
12:10:07.774;259.812;1
12:10:07.798;259.812;1
12:10:07.819;257.284;1
12:10:07.842;259.046;1
12:10:07.865;258.28;1
12:10:07.890;258.28;1
12:10:07.912;258.663;1
12:10:07.935;258.663;1
12:10:07.957;257.361;1
12:10:07.982;257.361;1
12:10:08.005;259.429;1
12:10:08.028;257.437;1
12:10:08.051;258.586;1
12:10:08.073;258.586;1
12:10:08.095;259.046;1
12:10:08.119;258.127;1
12:10:08.143;258.127;1
12:10:08.166;257.82;1
12:10:08.188;258.586;1
12:10:08.211;258.586;1
12:10:08.233;259.046;1
12:10:08.257;258.51;1
12:10:08.281;257.973;1
12:10:08.304;257.973;1
12:10:08.325;258.663;1
12:10:08.349;258.663;1
12:10:08.372;256.748;1
12:10:08.395;259.506;0
12:10:08.417;258.28;1
12:10:08.440;258.28;1
12:10:08.464;257.897;1
12:10:08.489;257.897;1
12:10:08.513;259.659;1
12:10:08.533;259.965;1
12:10:08.555;257.284;1
12:10:08.580;259.429;1
12:10:08.601;259.429;1
12:10:08.625;259.429;1
12:10:08.647;259.889;1
12:10:08.670;257.744;1
12:10:08.693;258.663;1
12:10:08.719;258.74;1
12:10:08.739;258.74;1
12:10:08.764;257.361;1
12:10:08.790;257.361;1
12:10:08.808;259.659;1
12:10:08.831;258.816;1
12:10:08.856;258.28;1
12:10:08.878;257.667;1
12:10:08.900;257.667;1
12:10:08.924;259.889;1
12:10:08.949;259.889;1
12:10:08.970;258.74;1
12:10:08.993;258.586;1
12:10:09.017;259.506;1
12:10:09.040;259.506;1
12:10:09.062;258.74;1
12:10:09.088;258.05;1
12:10:09.109;258.05;1
12:10:09.131;259.352;1
12:10:09.155;258.586;1
12:10:09.178;258.586;1
12:10:09.199;258.28;1
12:10:09.225;259.812;1
12:10:09.246;259.812;1
12:10:09.271;259.812;1
12:10:09.293;257.82;1
12:10:09.317;257.82;1
12:10:09.340;258.816;1
12:10:09.362;259.506;1
12:10:09.386;257.361;1
12:10:09.409;259.123;1
12:10:09.431;259.123;1
12:10:09.455;259.123;1
12:10:09.476;259.199;1
12:10:09.502;257.897;1
12:10:09.522;258.433;1
12:10:09.547;259.199;1
12:10:09.571;259.199;1
12:10:09.592;258.816;1
12:10:09.614;258.816;1
12:10:09.637;257.82;1
12:10:09.663;259.735;1
12:10:09.687;258.816;1
12:10:09.707;258.28;1
12:10:09.731;258.28;1
12:10:09.753;258.28;1
12:10:09.778;259.352;1
12:10:09.800;259.199;1
12:10:09.824;258.203;1
12:10:09.846;260.118;1
12:10:09.868;260.118;1
12:10:09.890;258.74;1
12:10:09.913;258.74;1
12:10:09.937;258.357;1
12:10:09.960;259.582;1
12:10:09.984;258.663;1
12:10:10.008;258.663;1
12:10:10.031;258.28;1
12:10:10.051;258.28;1
12:10:10.074;259.199;1
12:10:10.098;259.352;1
12:10:10.123;258.203;1
12:10:10.145;258.203;1
12:10:10.167;259.199;1
12:10:10.189;259.276;1
12:10:10.212;257.973;1
12:10:10.235;257.973;1
12:10:10.260;258.28;1
12:10:10.283;258.28;1
12:10:10.303;259.889;1
12:10:10.326;258.663;1
12:10:10.349;257.744;1
12:10:10.372;257.744;1
12:10:10.395;259.582;1
12:10:10.418;259.582;1
12:10:10.441;259.582;1
12:10:10.464;258.586;1
12:10:10.487;258.586;1
12:10:10.510;259.046;1
12:10:10.533;259.046;1
12:10:10.556;259.046;1
12:10:10.580;258.51;1
12:10:10.602;258.357;1
12:10:10.628;260.118;1
12:10:10.650;258.663;1
12:10:10.671;259.199;1
12:10:10.695;259.199;1
12:10:10.719;259.199;1
12:10:10.740;259.812;1
12:10:10.763;257.897;1
12:10:10.786;257.897;1
12:10:10.810;259.046;1
12:10:10.833;259.046;1
12:10:10.855;259.046;1
12:10:10.880;258.663;1
12:10:10.901;258.357;1
12:10:10.924;260.042;1
12:10:10.947;258.357;1
12:10:10.972;258.357;1
12:10:10.994;258.357;1
12:10:11.017;258.357;1
12:10:11.039;260.272;1
12:10:11.065;258.74;1
12:10:11.088;258.127;1
12:10:11.110;258.127;1
12:10:11.131;258.127;1
12:10:11.155;259.123;1
12:10:11.179;258.51;1
12:10:11.200;259.123;1
12:10:11.226;259.276;1
12:10:11.248;259.276;1
12:10:11.270;259.276;1
12:10:11.294;259.276;1
12:10:11.317;257.973;1
12:10:11.338;260.501;1
12:10:11.361;258.586;1
12:10:11.385;258.586;1
12:10:11.407;257.82;1
12:10:11.430;259.659;1
12:10:11.453;259.659;1
12:10:11.477;258.51;1
12:10:11.499;258.433;1
12:10:11.523;258.663;1
12:10:11.545;258.663;1
12:10:11.569;259.582;1
12:10:11.592;259.582;1
12:10:11.614;258.51;1
12:10:11.640;258.433;1
12:10:11.662;259.889;1
12:10:11.684;259.889;1
12:10:11.706;258.357;1
12:10:11.729;258.357;1
12:10:11.753;258.357;1
12:10:11.775;259.429;1
12:10:11.798;257.667;1
12:10:11.822;257.667;1
12:10:11.844;258.74;1
12:10:11.869;259.889;1
12:10:11.891;259.889;1
12:10:11.914;258.893;1
12:10:11.937;257.973;1
12:10:11.959;257.973;1
12:10:11.987;261.038;0
12:10:12.007;261.038;1
12:10:12.030;258.586;1
12:10:12.052;258.586;1
12:10:12.074;259.659;1
12:10:12.097;259.659;1
12:10:12.120;258.816;1
12:10:12.143;258.28;1
12:10:12.169;259.199;1
12:10:12.189;259.889;1
12:10:12.212;259.889;1
12:10:12.235;259.889;1
12:10:12.258;258.663;1
12:10:12.284;259.735;1
12:10:12.306;259.735;1
12:10:12.329;257.897;1
12:10:12.351;257.897;1
12:10:12.375;257.897;1
12:10:12.398;258.74;1
12:10:12.422;259.965;1
12:10:12.444;258.893;1
12:10:12.466;258.663;1
12:10:12.488;260.501;1
12:10:12.511;260.501;1
12:10:12.535;260.501;1
12:10:12.558;258.586;1
12:10:12.583;258.203;1
12:10:12.604;259.123;1
12:10:12.628;259.123;1
12:10:12.650;259.046;1
12:10:12.674;259.046;1
12:10:12.695;258.28;1
12:10:12.719;259.965;1
12:10:12.741;260.425;1
12:10:12.767;258.28;1
12:10:12.789;258.28;1
12:10:12.810;258.28;1
12:10:12.834;259.965;1
12:10:12.858;260.195;1
12:10:12.884;258.203;1
12:10:12.905;258.203;1
12:10:12.925;259.352;1
12:10:12.948;259.352;1
12:10:12.971;260.348;1
12:10:12.996;257.437;0
12:10:13.020;259.659;1
12:10:13.041;259.812;1
12:10:13.065;259.812;1
12:10:13.086;258.74;1
12:10:13.112;258.74;1
12:10:13.134;258.586;1
12:10:13.156;259.965;1
12:10:13.180;257.744;1
12:10:13.202;257.744;1
12:10:13.226;260.118;1
12:10:13.249;260.118;1
12:10:13.272;259.352;1
12:10:13.295;258.816;1
12:10:13.317;258.74;1
12:10:13.339;258.74;1
12:10:13.362;259.965;1
12:10:13.386;259.199;1
12:10:13.409;259.199;1
12:10:13.431;258.663;1
12:10:13.455;260.195;1
12:10:13.479;260.195;1
12:10:13.502;259.582;1
12:10:13.525;258.586;1
12:10:13.547;260.961;1
12:10:13.569;260.961;1
12:10:13.594;259.889;1
12:10:13.617;259.889;1
12:10:13.641;257.897;1
12:10:13.661;259.506;1
12:10:13.686;259.812;1
12:10:13.707;257.59;1
12:10:13.730;257.59;1
12:10:13.754;260.272;1
12:10:13.777;260.272;1
12:10:13.799;259.965;1
12:10:13.824;258.893;1
12:10:13.845;258.893;1
12:10:13.869;259.046;1
12:10:13.893;260.118;1
12:10:13.914;260.118;1
12:10:13.938;257.897;1
12:10:13.961;258.663;1
12:10:13.984;259.889;1
12:10:14.009;258.74;1
12:10:14.031;258.74;1
12:10:14.053;258.74;1
12:10:14.075;258.74;1
12:10:14.101;260.042;1
12:10:14.122;259.735;1
12:10:14.147;257.973;1
12:10:14.167;257.973;1
12:10:14.191;257.973;1
12:10:14.215;261.038;0
12:10:14.239;260.272;1
12:10:14.261;258.433;1
12:10:14.284;261.268;0
12:10:14.305;261.268;1
12:10:14.328;261.268;1
12:10:14.352;259.889;1
12:10:14.374;259.046;1
12:10:14.397;259.735;1
12:10:14.421;259.965;1
12:10:14.446;259.965;1
12:10:14.468;259.046;1
12:10:14.491;259.046;1
12:10:14.513;260.578;1
12:10:14.535;259.965;1
12:10:14.561;258.357;1
12:10:14.584;258.357;1
12:10:14.607;259.506;1
12:10:14.630;259.506;1
12:10:14.651;260.272;1
12:10:14.675;258.969;1
12:10:14.696;258.74;1
12:10:14.722;258.74;1
12:10:14.743;260.501;1
12:10:14.766;260.501;1
12:10:14.790;258.969;1
12:10:14.811;259.199;1
12:10:14.834;260.272;1
12:10:14.857;259.812;1
12:10:14.883;259.812;1
12:10:14.904;259.046;1
12:10:14.926;260.731;1
12:10:14.949;260.731;1
12:10:14.973;259.965;1
12:10:14.995;259.506;1
12:10:15.020;259.506;1
12:10:15.043;260.655;1
12:10:15.065;260.118;1
12:10:15.087;259.276;1
12:10:15.111;259.276;1
12:10:15.135;261.344;1
12:10:15.157;261.344;1
12:10:15.181;259.659;1
12:10:15.205;259.965;1
12:10:15.226;259.965;1
12:10:15.248;259.352;1
12:10:15.272;261.497;1
12:10:15.295;261.497;1
12:10:15.319;258.51;0
12:10:15.342;259.429;1
12:10:15.365;260.808;1
12:10:15.390;260.808;1
12:10:15.411;258.816;1
12:10:15.434;258.816;1
12:10:15.457;260.042;1
12:10:15.480;260.195;1
12:10:15.504;259.889;1
12:10:15.525;259.123;1
12:10:15.547;259.123;1
12:10:15.571;259.123;1
12:10:15.593;260.578;1
12:10:15.617;259.735;1
12:10:15.639;260.042;1
12:10:15.662;260.731;1
12:10:15.687;260.731;1
12:10:15.711;260.731;1
12:10:15.732;259.889;1
12:10:15.756;258.893;1
12:10:15.779;260.961;1
12:10:15.803;259.735;1
12:10:15.826;259.735;1
12:10:15.849;259.506;1
12:10:15.869;259.506;1
12:10:15.894;260.655;1
12:10:15.916;260.425;1
12:10:15.940;259.046;1
12:10:15.963;259.812;1
12:10:15.988;259.812;1
12:10:16.009;259.812;1
12:10:16.032;260.118;1
12:10:16.055;258.893;1
12:10:16.077;260.808;1
12:10:16.100;260.195;1
12:10:16.123;260.195;1
12:10:16.146;259.123;1
12:10:16.169;260.118;1
12:10:16.192;260.118;1
12:10:16.215;260.042;1
12:10:16.238;260.042;1
12:10:16.261;260.042;1
12:10:16.285;260.042;1
12:10:16.308;258.893;1
12:10:16.331;260.961;1
12:10:16.353;259.429;1
12:10:16.376;259.735;1
12:10:16.401;259.735;1
12:10:16.425;261.574;1
12:10:16.446;260.042;1
12:10:16.470;260.042;1
12:10:16.492;259.812;1
12:10:16.514;260.808;1
12:10:16.539;261.038;1
12:10:16.561;261.038;1
12:10:16.587;261.038;1
12:10:16.607;259.659;1
12:10:16.630;260.272;1
12:10:16.653;261.421;1
12:10:16.677;258.816;1
12:10:16.699;258.816;1
12:10:16.722;258.816;1
12:10:16.744;260.961;1
12:10:16.767;259.812;1
12:10:16.790;259.812;1
12:10:16.813;260.042;1
12:10:16.836;260.042;1
12:10:16.859;260.501;1
12:10:16.883;260.501;1
12:10:16.904;259.582;1
12:10:16.927;260.808;1
12:10:16.950;260.808;1
12:10:16.973;260.118;1
12:10:16.996;260.118;1
12:10:17.019;260.348;1
12:10:17.042;261.114;1
12:10:17.065;259.812;1
12:10:17.089;259.812;1
12:10:17.111;259.965;1
12:10:17.134;259.965;1
12:10:17.157;261.191;1
12:10:17.182;261.191;1
12:10:17.205;260.425;1
12:10:17.228;258.74;1
12:10:17.249;258.74;1
12:10:17.273;261.957;0
12:10:17.296;260.961;1
12:10:17.318;259.429;1
12:10:17.342;259.429;1
12:10:17.364;261.344;1
12:10:17.387;261.344;1
12:10:17.413;261.038;1
12:10:17.435;259.659;1
12:10:17.456;261.268;1
12:10:17.481;260.731;1
12:10:17.503;260.731;1
12:10:17.525;260.731;1
12:10:17.548;260.425;1
12:10:17.571;260.425;1
12:10:17.594;259.735;1
12:10:17.617;259.735;1
12:10:17.642;260.501;1
12:10:17.664;260.501;1
12:10:17.686;262.187;1
12:10:17.709;260.118;1
12:10:17.732;260.042;1
12:10:17.755;260.042;1
12:10:17.780;261.574;1
12:10:17.801;261.574;1
12:10:17.824;260.118;1
12:10:17.847;259.812;1
12:10:17.870;261.497;1
12:10:17.894;261.497;1
12:10:17.917;260.501;1
12:10:17.940;260.501;1
12:10:17.963;259.659;1
12:10:17.988;261.191;1
12:10:18.008;261.191;1
12:10:18.031;261.191;1
12:10:18.056;258.893;1
12:10:18.079;258.893;1
12:10:18.103;261.574;1
12:10:18.123;261.038;1
12:10:18.148;260.425;1
12:10:18.169;260.425;1
12:10:18.194;260.808;1
12:10:18.216;260.808;1
12:10:18.238;260.961;1
12:10:18.264;260.118;1
12:10:18.284;260.195;1
12:10:18.307;261.804;1
12:10:18.331;261.804;1
12:10:18.354;261.804;1
12:10:18.378;260.042;1
12:10:18.401;259.429;1
12:10:18.423;261.038;1
12:10:18.445;260.042;1
12:10:18.471;260.042;1
12:10:18.492;260.042;1
12:10:18.514;259.506;1
12:10:18.540;260.425;1
12:10:18.561;259.965;1
12:10:18.585;259.735;1
12:10:18.608;259.735;1
12:10:18.629;259.735;1
12:10:18.652;261.957;1
12:10:18.675;260.501;1
12:10:18.698;259.965;1
12:10:18.722;261.191;1
12:10:18.745;261.114;1
12:10:18.767;261.114;1
12:10:18.791;261.114;1
12:10:18.815;260.425;1
12:10:18.836;260.961;1
12:10:18.862;261.114;1
12:10:18.884;260.272;1
12:10:18.908;260.272;1
12:10:18.928;261.114;1
12:10:18.953;261.114;1
12:10:18.974;261.651;1
12:10:18.998;259.965;1
12:10:19.022;261.421;1
12:10:19.043;261.421;1
12:10:19.069;260.808;1
12:10:19.089;260.501;1
12:10:19.112;260.501;1
12:10:19.138;260.348;1
12:10:19.158;261.268;1
12:10:19.184;261.268;1
12:10:19.204;260.425;1
12:10:19.227;260.425;1
12:10:19.250;259.812;1
12:10:19.275;261.574;1
12:10:19.296;260.655;1
12:10:19.322;260.655;1
12:10:19.342;259.506;1
12:10:19.368;261.957;1
12:10:19.388;261.957;1
12:10:19.412;260.501;1
12:10:19.435;260.195;1
12:10:19.459;261.651;1
12:10:19.483;261.651;1
12:10:19.506;261.651;1
12:10:19.528;261.191;1
12:10:19.550;260.195;1
12:10:19.574;261.344;1
12:10:19.595;260.808;1
12:10:19.619;260.808;1
12:10:19.641;260.808;1
12:10:19.664;260.042;1
12:10:19.689;261.114;1
12:10:19.710;261.574;1
12:10:19.733;260.272;1
12:10:19.756;260.272;1
12:10:19.781;260.272;1
12:10:19.803;260.195;1
12:10:19.825;261.804;1
12:10:19.850;260.042;1
12:10:19.871;260.885;1
12:10:19.894;260.885;1
12:10:19.917;261.651;1
12:10:19.940;261.651;1
12:10:19.963;260.348;1
12:10:19.986;259.889;1
12:10:20.010;261.421;1
12:10:20.034;261.421;1
12:10:20.056;260.808;1
12:10:20.084;260.042;1
12:10:20.104;261.268;1
12:10:20.124;261.268;1
12:10:20.149;260.961;1
12:10:20.171;260.961;1
12:10:20.193;259.965;1
12:10:20.216;261.497;1
12:10:20.242;261.497;1
12:10:20.262;261.957;1
12:10:20.288;259.659;1
12:10:20.310;259.659;1
12:10:20.331;261.344;1
12:10:20.355;260.578;1
12:10:20.379;260.501;1
12:10:20.400;261.421;1
12:10:20.423;261.421;1
12:10:20.447;261.651;1
12:10:20.469;260.425;1
12:10:20.492;260.425;1
12:10:20.515;260.578;1
12:10:20.540;260.578;1
12:10:20.562;261.344;1
12:10:20.587;260.655;1
12:10:20.607;260.655;1
12:10:20.630;259.889;1
12:10:20.653;261.727;1
12:10:20.676;260.118;1
12:10:20.699;260.118;1
12:10:20.722;260.348;1
12:10:20.745;261.038;1
12:10:20.768;260.272;1
12:10:20.791;260.501;1
12:10:20.815;260.501;1
12:10:20.839;261.727;1
12:10:20.860;261.727;1
12:10:20.886;260.655;1
12:10:20.907;259.812;1
12:10:20.930;259.812;1
12:10:20.954;261.497;1
12:10:20.977;261.268;1
12:10:20.999;261.268;1
12:10:21.022;259.812;1
12:10:21.044;261.344;1
12:10:21.068;261.421;1
12:10:21.091;261.421;1
12:10:21.113;260.195;1
12:10:21.136;260.195;1
12:10:21.159;260.961;1
12:10:21.182;261.268;1
12:10:21.206;260.118;1
12:10:21.228;260.118;1
12:10:21.251;260.808;1
12:10:21.274;260.808;1
12:10:21.300;261.727;1
12:10:21.320;260.501;1
12:10:21.345;260.655;1
12:10:21.369;261.727;1
12:10:21.390;261.727;1
12:10:21.413;261.727;1
12:10:21.435;260.042;1
12:10:21.459;261.038;1
12:10:21.483;261.344;1
12:10:21.507;260.655;1
12:10:21.528;260.655;1
12:10:21.550;260.655;1
12:10:21.573;259.965;1
12:10:21.597;262.034;1
12:10:21.621;260.348;1
12:10:21.643;261.038;1
12:10:21.665;261.804;1
12:10:21.688;261.804;1
12:10:21.712;261.804;1
12:10:21.735;260.731;1
12:10:21.757;260.272;1
12:10:21.784;261.268;1
12:10:21.803;261.268;1
12:10:21.829;261.957;1
12:10:21.850;261.957;1
12:10:21.873;259.582;1
12:10:21.896;261.114;1
12:10:21.920;261.114;1
12:10:21.942;261.651;1
12:10:21.964;259.812;1
12:10:21.988;259.812;1
12:10:22.012;261.497;1
12:10:22.034;261.191;1
12:10:22.057;260.118;1
12:10:22.083;260.118;1
12:10:22.105;261.191;1
12:10:22.126;261.191;1
12:10:22.150;261.497;1
12:10:22.172;260.195;1
12:10:22.194;259.889;1
12:10:22.217;261.191;1
12:10:22.240;261.191;1
12:10:22.263;261.191;1
12:10:22.287;259.812;1
12:10:22.309;260.808;1
12:10:22.332;262.34;1
12:10:22.355;260.425;1
12:10:22.381;260.425;1
12:10:22.404;260.425;1
12:10:22.425;260.195;1
12:10:22.447;261.114;1
12:10:22.471;261.421;1
12:10:22.495;260.731;1
12:10:22.517;261.727;1
12:10:22.540;261.727;1
12:10:22.563;261.574;1
12:10:22.587;259.889;1
12:10:22.609;260.885;1
12:10:22.632;262.187;1
12:10:22.655;262.187;1
12:10:22.678;262.187;1
12:10:22.701;259.659;1
12:10:22.724;261.804;1
12:10:22.749;261.268;1
12:10:22.770;260.731;1
12:10:22.795;260.731;1
12:10:22.816;260.731;1
12:10:22.841;260.731;1
12:10:22.863;261.574;1
